listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional
IAB109,Camaçari-Itacimirim-apartamento-SUP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Itacimirim",1,610,2898.44,23,3503.7,2025-10,0.3,0.3257,9,31,350.0,350.0,13,2025-10-13,0.83,350.0,605.2599999999998,berlinda,13,2.0,7448.4400000000005,4263.4400000000005,30.231041470445525,98.635477582846,Crítico,🟢 Abaixo viável
JBV142,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1549,7765.31,31,8718.37,2025-10,0.7419,0.676,23,31,391.65,349.33,3,2025-10-13,0.89,0.0,953.0600000000004,berlinda,3,3.0,8813.300000000001,8542.813781,12.729155021714698,74.85380116959064,Alta,🟠 Abaixo precisa esforço
MMD0503,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0,180,2344.85,19,2530.45,2025-10,0.4194,0.3809,13,31,212.62,188.71,7,2025-10-13,0.93,0.0,185.5999999999999,berlinda,7,1.0,3665.8199999999997,2898.864818,13.841244047501425,80.11695906432749,Crítico,🟢 Abaixo viável
TCO0213,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,357,1594.15,72,1499.95,2025-10,0.4516,0.4157,14,31,142.21,121.14,14,2025-10-13,1.06,0.0,-94.20000000000005,berlinda,14,-0.0,3290.11,2360.045536,-7.607845594853164,11.890838206627679,Baixa,🟡 Acima com risco
CNB007,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,565,5090.12,16,5271.12,2025-10,0.3226,0.5012,10,31,606.6,508.46,13,2025-10-13,0.97,0.0,181.0,berlinda,13,1.0,11700.099999999999,7222.499548,17.459526628116983,88.69395711500975,Crítico,🟢 Abaixo viável
CSD0101,Bombinhas-Bombas-apartamento-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",9,337,3067.98,14,3288.31,2025-10,0.8182,0.3268,18,31,203.11,167.0,2,2025-10-13,0.93,1827.9900000000002,220.32999999999993,berlinda,2,2.0,3401.98,3341.2588,5.5948359491653745,41.52046783625731,Média,🟢 Abaixo viável
ERU032,Bombinhas-Bombas-apartamento-SUP-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",0,1204,2164.05,50,2065.29,2025-10,0.5806,0.3001,18,31,168.11,144.64,11,2025-10-13,1.05,0.0,-98.76000000000022,berlinda,11,-0.0,3755.09,3087.807824,-6.916532980840478,13.255360623781677,Baixa,🟡 Acima com risco
GIU0003,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,334,3910.92,25,3972.05,2025-10,0.5484,0.4986,17,31,279.12,212.13,8,2025-10-13,0.98,0.0,61.13000000000011,berlinda,8,1.0,5607.96,4841.576736,3.2646887375536617,32.748538011695906,Média,🟢 Abaixo viável
HRE0035,Ubatuba-Toninhas-apartamento-TOP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Toninhas",0,365,7087.63,21,6889.15,2025-10,0.8065,0.5979,25,31,362.08,347.5,4,2025-10-13,1.03,0.0,-198.48000000000047,berlinda,4,-0.0,8477.630000000001,8208.665,-10.011656009812562,8.187134502923977,Baixa,🟡 Acima com risco
JBV207,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",7,391,7536.98,31,8718.37,2025-10,0.75,0.676,18,31,538.39,434.5,6,2025-10-13,0.86,3768.73,1181.3900000000012,berlinda,6,3.0,10143.98,9492.23,19.625761658046954,90.64327485380117,Crítico,🟢 Abaixo viável
OBD2108,Goiania-Central-apartamento-SUP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,40,2587.82,42,2412.69,2025-10,0.5161,0.3057,16,31,219.38,228.55,11,2025-10-13,1.07,0.0,-175.1300000000001,berlinda,11,-0.0,5101.870000000001,3885.321205,-16.589765572866813,4.093567251461988,Baixa,🟡 Acima com risco
VDB0201,Gramado-Centro-apartamento-SUP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",2,230,3522.2,72,4219.19,2025-10,0.4483,0.4056,13,31,405.31,308.2,10,2025-10-13,0.83,810.62,696.9899999999998,berlinda,10,3.0,6604.2,4903.8606,16.971055107733946,87.5243664717349,Crítico,🟢 Abaixo viável
NWT0816,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,155,3932.77,26,4604.77,2025-10,0.5161,0.5984,16,31,276.31,283.0,11,2025-10-13,0.85,0.0,672.0000000000005,berlinda,11,3.0,7045.77,5539.3893,13.766594205573796,79.92202729044834,Alta,🟢 Abaixo viável
RPF0605,Porto_Alegre-Menino_Deus-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Azenha",3,190,1726.56,40,1726.06,2025-10,0.4286,0.3837,12,31,170.17,170.0,11,2025-10-13,1.0,510.51,-0.5,berlinda,11,-0.0,3596.56,2528.042,-0.04924510156078005,27.29044834307992,Média,🟡 Acima com risco
CAP0302,Gramado-Carniel-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Carniel",3,659,5311.32,96,5296.14,2025-10,0.6429,0.4616,18,31,391.22,256.0,1,2025-10-13,1.0,1173.66,-15.179999999999382,berlinda,1,-0.0,5567.32,5475.9024,-0.7337570381447321,25.730994152046783,Média,🟡 Acima com risco
JBV134,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1940,6236.64,25,6615.99,2025-10,0.7097,0.5467,22,31,349.73,348.29,7,2025-10-13,0.94,0.0,379.34999999999945,berlinda,7,2.0,8674.67,7966.909891,9.985188271143079,63.1578947368421,Alta,🟢 Abaixo viável
ECH0205,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,1,3343.06,104,3290.36,2025-10,0.8333,0.4272,25,31,0.0,142.0,4,2025-10-13,1.02,0.0,-52.69999999999982,berlinda,4,-0.0,3911.06,3816.3744,-2.274340801614405,22.807017543859647,Média,🟡 Acima com risco
JBV124,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1897,6959.58,25,6615.99,2025-10,0.6774,0.5467,21,31,428.29,433.43,7,2025-10-13,1.05,0.0,-343.59000000000015,berlinda,7,-0.0,9993.59,9014.818374,-22.509437544494485,1.5594541910331383,Baixa,🟡 Acima com risco
PRY0003,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuã",4,12,4169.2,25,3972.05,2025-10,0.6667,0.4986,18,31,292.33,179.0,3,2025-10-13,1.05,1169.32,-197.14999999999964,berlinda,3,-1.0,4706.2,4527.2179,8.884543245930924,57.50487329434698,Alta,🟡 Acima com risco
SMT0805,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Jardim Armação",3,208,2484.9,11,2334.95,2025-10,0.5357,0.5515,15,31,212.07,249.5,8,2025-10-13,1.06,636.21,-149.95000000000027,berlinda,8,-0.0,4480.9,3554.1572,-16.02283774813168,4.28849902534113,Baixa,🟡 Acima com risco
SMT0931,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Jardim Armação",3,208,2407.5,11,2334.95,2025-10,0.5714,0.5515,16,31,183.31,219.6,10,2025-10-13,1.03,549.9300000000001,-72.55000000000018,berlinda,10,-0.0,4603.5,3662.2943999999998,-6.823263881453582,13.64522417153996,Baixa,🟡 Acima com risco
TXP0207,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",9,741,1834.0,148,1757.19,2025-10,0.5909,0.3938,13,31,195.27,206.4,10,2025-10-13,1.04,1757.43,-76.80999999999995,berlinda,10,-0.0,3898.0,3053.6176,-9.022122821095037,9.941520467836257,Baixa,🟡 Acima com risco
UML0101,Bombinhas-Mariscal-apartamento-TOP-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",1,285,2570.45,11,2756.55,2025-10,0.4333,0.2175,13,31,268.23,227.0,12,2025-10-13,0.93,268.23,186.10000000000036,berlinda,12,1.0,5294.45,3750.7592,15.325207233679807,83.23586744639377,Crítico,🟢 Abaixo viável
VLPC0103,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Centro",0,230,4530.7,31,5474.53,2025-10,0.5161,0.3889,16,31,326.91,269.0,10,2025-10-13,0.83,0.0,943.8299999999999,berlinda,10,4.0,7220.7,5919.009,11.594158311307089,70.56530214424951,Alta,🟢 Abaixo viável
NWT0907,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,5009.86,26,4604.77,2025-10,0.7419,0.5984,23,31,254.57,268.8,5,2025-10-13,1.09,0.0,-405.08999999999924,berlinda,5,-1.0,6353.86,6006.973599999999,23.646825357183918,95.51656920077973,Crítico,🟡 Acima com risco
RGO702,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Castelo Branco",4,741,2363.46,28,2477.75,2025-10,0.7407,0.2843,20,31,141.4,147.29,7,2025-10-13,0.95,565.6,114.28999999999996,berlinda,7,1.0,3394.49,3127.143921,6.793976026637066,46.588693957115005,Média,🟢 Abaixo viável
RRT0098,Penha-Longe-casa-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",0,392,1940.31,15,2189.81,2025-10,0.5806,0.2844,18,31,139.89,100.0,6,2025-10-13,0.89,0.0,249.5,berlinda,6,3.0,2540.31,2288.67,3.797894185644721,33.72319688109162,Média,🟢 Abaixo viável
THO2707,Goiania-Leste-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,566,2020.13,71,1873.51,2025-10,0.4194,0.367,13,31,181.2,165.6,10,2025-10-13,1.08,0.0,-146.62000000000012,berlinda,10,-0.0,3676.13,2714.6564,-12.959777102871092,6.627680311890838,Baixa,🟡 Acima com risco
SFR0412,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,6,2232.5,24,2034.9,2025-10,0.6129,0.4764,19,31,140.95,128.73,11,2025-10-13,1.1,0.0,-197.5999999999999,berlinda,11,-1.0,3648.5299999999997,3100.384787,12.500392156862736,73.87914230019493,Alta,🟡 Acima com risco
STA0305,Gramado-Centro-apartamento-TOP-1Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,47,4266.93,27,3958.69,2025-10,0.4839,0.4975,15,31,356.33,331.2,10,2025-10-13,1.08,0.0,-308.24000000000024,berlinda,10,-0.0,7578.93,5869.6068000000005,-25.788603805804467,1.1695906432748537,Baixa,🟡 Acima com risco
WBU2607,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,716,2115.0,50,1979.56,2025-10,0.3871,0.3584,12,31,227.0,194.8,15,2025-10-13,1.07,0.0,-135.44000000000005,berlinda,15,-0.0,5037.0,3246.1062,-13.328068863787918,6.432748538011696,Baixa,🟡 Acima com risco
BHE0405,Brasilia-Setor_Hoteleiro-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,8,4365.5,105,4547.5,2025-10,0.6774,0.5692,21,31,285.14,290.0,2,2025-10-13,0.96,0.0,182.0,berlinda,2,1.0,4945.5,4758.392,11.606377130291369,70.76023391812866,Alta,🟢 Abaixo viável
IFT1304,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,217,2527.69,28,2454.05,2025-10,0.5484,0.4113,17,31,191.06,300.0,12,2025-10-13,1.03,0.0,-73.63999999999987,berlinda,12,-0.0,6127.6900000000005,4501.93,-9.002261567612708,10.1364522417154,Baixa,🟡 Acima com risco
IHD0101,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,8,4154.0,13,4146.05,2025-10,0.5484,0.4391,17,31,300.79,334.4,10,2025-10-13,1.0,0.0,-7.949999999999818,berlinda,10,-0.0,7498.0,5987.8496,-0.641207896672722,26.120857699805068,Média,🟡 Acima com risco
MHF0508,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,357,2349.78,10,2321.09,2025-10,0.3871,0.2329,12,31,236.08,204.08,13,2025-10-13,1.01,0.0,-28.690000000000055,berlinda,13,-0.0,5002.82,3376.7717840000005,-2.5225455281785756,21.24756335282651,Média,🟡 Acima com risco
NWT0603,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,4324.89,26,4604.77,2025-10,0.6129,0.5984,19,31,272.63,268.25,8,2025-10-13,0.94,0.0,279.8800000000001,berlinda,8,2.0,6470.89,5640.173400000001,8.152178067525634,53.80116959064327,Alta,🟢 Abaixo viável
NWT1001,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,4672.05,26,4604.77,2025-10,0.5806,0.5984,18,31,333.6,283.78,9,2025-10-13,1.01,0.0,-67.27999999999975,berlinda,9,-0.0,7226.07,6154.914012,-4.146291432579678,18.9083820662768,Baixa,🟡 Acima com risco
SKL1204,Penha-Praia-apartamento-SUP-2Q,Carteira 4,SC,"Penha, SC","Penha, SC, Armação",0,12,2558.46,52,3160.39,2025-10,0.5161,0.3983,16,31,204.56,195.0,9,2025-10-13,0.81,0.0,601.9299999999998,berlinda,9,4.0,4313.46,3464.2155000000002,9.284957710915421,59.84405458089669,Alta,🟢 Abaixo viável
SPJ0302,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,487,3443.32,16,3790.01,2025-10,0.7097,0.4946,22,31,195.18,235.86,7,2025-10-13,0.91,0.0,346.69000000000005,berlinda,7,2.0,5094.34,4615.0488940000005,10.787610507623992,67.05653021442495,Alta,🟢 Abaixo viável
SPT0203,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,512,4479.61,45,5496.92,2025-10,0.3548,0.4945,11,31,475.55,173.18,11,2025-10-13,0.81,0.0,1017.3100000000004,berlinda,11,6.0,6384.59,5155.496904,5.341710927816551,39.76608187134503,Média,🟠 Abaixo precisa esforço
TPS210,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",6,650,2376.3,26,2834.75,2025-10,0.68,0.5829,17,31,175.53,182.43,7,2025-10-13,0.84,1053.18,458.4499999999998,berlinda,7,3.0,3653.3100000000004,3244.6668000000004,9.834498456654021,62.57309941520468,Alta,🟢 Abaixo viável
BPM1309,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,540,2895.18,196,3002.6,2025-10,0.6452,0.4728,20,31,181.55,185.55,11,2025-10-13,0.96,0.0,107.42000000000007,berlinda,11,1.0,4936.23,4212.06546,6.638173915939523,45.419103313840154,Média,🟢 Abaixo viável
CNB012,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,560,5185.58,16,5271.12,2025-10,0.3548,0.5012,11,31,596.45,500.71,14,2025-10-13,0.98,0.0,85.53999999999996,berlinda,14,1.0,12195.52,7672.706711999999,8.125547018470455,53.41130604288499,Alta,🟢 Abaixo viável
ETC0028,Florianopolis-Centrao-apartamento-SUP-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,149,4922.2,18,5050.54,2025-10,0.5806,0.448,18,31,384.39,326.63,8,2025-10-13,0.97,0.0,128.34000000000015,berlinda,8,1.0,7535.24,6439.331024,8.300042015309264,54.77582846003899,Alta,🟢 Abaixo viável
NWT0610,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,3685.1,26,4604.77,2025-10,0.5806,0.5984,18,31,268.22,267.0,6,2025-10-13,0.8,0.0,919.6700000000005,berlinda,6,4.0,5287.1,4615.2212,13.331387343993304,77.58284600389864,Alta,🟢 Abaixo viável
NWT1308,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,299,4811.0,26,4604.77,2025-10,0.6129,0.5984,19,31,322.45,342.33,9,2025-10-13,1.04,0.0,-206.22999999999956,berlinda,9,-0.0,7891.969999999999,6699.326513,-15.331648681693077,4.8732943469785575,Baixa,🟡 Acima com risco
PDL005,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,513,2464.32,54,2778.28,2025-10,0.4516,0.3879,14,31,245.71,142.38,13,2025-10-13,0.89,0.0,313.96000000000004,berlinda,13,3.0,4315.26,3300.2045040000003,5.363225304864881,39.96101364522417,Média,🟢 Abaixo viável
TXP1406,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,748,1890.38,148,1757.19,2025-10,0.3871,0.3938,12,31,197.08,202.71,17,2025-10-13,1.08,0.0,-133.19000000000005,berlinda,17,-0.0,5336.450000000001,3224.3536970000005,-15.364840967681365,4.678362573099415,Baixa,🟡 Acima com risco
BLS1256,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",3,682,1919.32,148,1757.19,2025-10,0.4286,0.3938,12,31,195.75,223.42,12,2025-10-13,1.09,587.25,-162.12999999999988,berlinda,12,-0.0,4600.36,3068.413744,-20.614210529310984,1.7543859649122806,Baixa,🟡 Acima com risco
CIA2313,Sao_Paulo-Vila_Olimpia-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Olímpia",0,253,5798.88,88,6261.95,2025-10,0.6452,0.5253,20,31,360.25,358.25,8,2025-10-13,0.93,0.0,463.0699999999997,berlinda,8,2.0,8664.880000000001,7648.0232,13.246259352118745,76.99805068226121,Alta,🟢 Abaixo viável
EMF1003,Balneario_Camboriu-Intermediario-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,667,2739.09,59,2511.96,2025-10,0.5161,0.336,16,31,193.76,182.44,9,2025-10-13,1.09,0.0,-227.1300000000001,berlinda,9,-1.0,4381.05,3586.505556,16.496121435054707,85.7699805068226,Crítico,🟡 Acima com risco
ILC3405,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",1,1801,6936.41,16,6783.04,2025-10,0.7333,0.534,22,31,364.79,354.0,3,2025-10-13,1.02,364.79,-153.3699999999999,berlinda,3,-0.0,7998.41,7715.1746,-8.004225244138315,11.306042884990253,Baixa,🟡 Acima com risco
RAE0126,Bombinhas-Mariscal-casa-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Morrinhos",1,293,1597.77,20,1932.48,2025-10,0.4,0.2331,12,31,170.25,170.0,15,2025-10-13,0.83,170.25,334.71000000000004,berlinda,15,2.0,4147.77,2617.77,14.722196348733238,81.87134502923976,Crítico,🟢 Abaixo viável
RGF1406,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",1,100,2796.38,28,2932.18,2025-10,0.6333,0.4502,19,31,170.65,182.85,13,2025-10-13,0.95,170.65,135.79999999999973,berlinda,13,1.0,5173.43,4301.765765,8.468453505582861,55.945419103313846,Alta,🟢 Abaixo viável
RIT206,Florianopolis-Praia_Brava-apartamento-SUP-4Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",4,524,4370.22,8,4087.65,2025-10,0.4444,0.1993,12,31,455.0,385.5,6,2025-10-13,1.07,1820.0,-282.57000000000016,berlinda,6,-0.0,6683.22,5398.117200000001,-26.64874316538844,0.7797270955165692,Baixa,🟡 Acima com risco
ILC3109,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1797,8531.58,28,8686.5,2025-10,0.6452,0.718,20,31,520.95,409.75,8,2025-10-13,0.98,0.0,154.92000000000007,berlinda,8,1.0,11809.58,10646.5456,7.30771542048006,48.927875243664715,Média,🟢 Abaixo viável
ILC4404,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1940,7299.43,16,6783.04,2025-10,0.5806,0.534,18,31,459.22,381.89,9,2025-10-13,1.08,0.0,-516.3900000000003,berlinda,9,-1.0,10736.44,9294.958006,29.073126076213637,98.05068226120858,Crítico,🟡 Acima com risco
JRR205,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1154,4687.54,19,4734.86,2025-10,0.9032,0.4919,28,31,218.14,193.0,2,2025-10-13,0.99,0.0,47.31999999999971,berlinda,2,1.0,5073.54,5036.1752,1.9288342210751626,29.434697855750485,Média,🟢 Abaixo viável
MHF1901,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,6,2927.36,14,2821.64,2025-10,0.6774,0.4442,21,31,170.81,176.13,8,2025-10-13,1.04,0.0,-105.72000000000025,berlinda,8,-0.0,4336.4,3881.843696,-6.599163465218823,14.035087719298245,Baixa,🟡 Acima com risco
POS0205,Florianopolis-Ingleses_Praia-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,380,1942.53,26,1925.25,2025-10,0.4839,0.4517,15,31,155.07,162.62,13,2025-10-13,1.01,0.0,-17.279999999999973,berlinda,13,-0.0,4056.59,2965.523634,-1.4595889365017511,24.756335282651072,Média,🟡 Acima com risco
VDM101,Florianopolis-Canajure-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",12,887,1560.43,23,1450.14,2025-10,0.7895,0.239,15,31,128.6,110.0,3,2025-10-13,1.08,1543.1999999999998,-110.28999999999996,berlinda,3,-1.0,1890.43,1820.9650000000001,8.366019832567886,55.165692007797276,Alta,🟡 Acima com risco
VMA101,Florianopolis-Jurere_Tradicional-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",6,650,4900.0,22,4872.19,2025-10,0.64,0.4617,16,31,428.69,255.0,4,2025-10-13,1.01,2572.14,-27.8100000000004,berlinda,4,-0.0,5920.0,5552.8,-1.4555158973685556,24.951267056530213,Média,🟡 Acima com risco
RTBA1361,Florianopolis-Canasvieiras_Meio-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",5,869,2359.3,19,2723.4,2025-10,0.6923,0.5355,18,31,163.61,151.0,4,2025-10-13,0.87,818.0500000000001,364.0999999999999,berlinda,4,3.0,2963.3,2777.4492,6.729223274828031,46.00389863547758,Média,🟢 Abaixo viável
CVPA103,Porto_de_Pedras-Geral-apartamento-SUP-2Q,Carteira 2,AL,"Porto de Pedras, AL","Porto de Pedras, AL, Patacho",0,600,2401.38,14,2550.4,2025-10,0.3871,0.3288,12,31,257.83,226.75,12,2025-10-13,0.94,0.0,149.01999999999998,berlinda,12,1.0,5122.38,3454.6791000000003,13.249013880175655,77.19298245614034,Alta,🟢 Abaixo viável
EFR203,Cabo_Frio-Centro-apartamento-TOP-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",12,1021,3751.96,23,4671.6,2025-10,0.7895,0.401,15,31,304.73,446.0,1,2025-10-13,0.8,3656.76,919.6400000000003,berlinda,1,3.0,4197.96,4104.077,29.266164340554283,98.24561403508771,Crítico,🟠 Abaixo precisa esforço
ENE0218,Brasilia-Asa_Norte-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Noroeste",3,415,2869.03,24,2773.76,2025-10,0.5,0.5179,14,31,233.07,255.2,10,2025-10-13,1.03,699.21,-95.26999999999998,berlinda,10,-0.0,5421.030000000001,4145.030000000001,-8.765323604060914,10.526315789473683,Baixa,🟡 Acima com risco
HYP0202,Florianopolis-Canasvieiras_Meio-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,9,864.45,16,1029.71,2025-10,0.2903,0.2927,9,31,109.89,111.47,15,2025-10-13,0.84,0.0,165.26,berlinda,15,2.0,2536.5,1349.846115,8.945009857144242,58.0896686159844,Alta,🟢 Abaixo viável
NWT0417,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,307,4560.06,26,4604.77,2025-10,0.5806,0.5984,18,31,306.23,280.0,1,2025-10-13,0.99,0.0,44.710000000000036,berlinda,1,1.0,4840.06,4722.628000000001,2.7186591295547897,31.189083820662766,Média,🟢 Abaixo viável
SYH334,Joao_Pessoa-Cabo_Branco-apartamento-TOP-1Q,Carteira 2,PB,"João Pessoa, PB","João Pessoa, PB, Cabo Branco",0,272,5463.18,27,4986.1,2025-10,0.8065,0.6399,25,31,302.28,252.17,6,2025-10-13,1.1,0.0,-477.0799999999999,berlinda,6,-1.0,6976.200000000001,6683.430630000001,24.128128918393134,95.71150097465888,Crítico,🟡 Acima com risco
VST005,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,457,1439.55,33,1488.1,2025-10,0.2903,0.1167,9,31,199.67,212.0,18,2025-10-13,0.97,0.0,48.549999999999955,berlinda,18,1.0,5255.55,2547.3348,6.91660506686378,47.173489278752434,Média,🟢 Abaixo viável
PDC301,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",1,735,1671.26,27,1673.67,2025-10,0.4667,0.282,14,31,141.71,122.47,15,2025-10-13,1.0,141.71,2.410000000000082,berlinda,15,1.0,3508.31,2528.611235,0.17635059480065365,27.87524366471735,Média,🟡 Acima com risco
