listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
EDG401,Balneario_Camboriu-Centro-apartamento-JR-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,957,4071.36,33,4032.82,2025-11,0.6,0.3543,18,30,225.56,238.92,12,2025-11-03,1.01,0.0,-38.539999999999964,berlinda,12,-0.0,6938.4,5791.584,,86.66666666666667,Risco Alto,🟡 Acima com risco,599.9999999999995
IDVB2602,Goiania-Central-2-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Oeste",1,313,457.11,22,438.94,2025-11,0.1034,0.171,3,30,176.0,204.92,25,2025-11-03,1.04,176.0,-18.170000000000016,berlinda,25,-0.0,5580.11,986.8281999999999,,83.05555555555556,Risco Alto,🟡 Acima com risco,499.99999999999955
JBV465,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1842,8365.89,25,7947.66,2025-11,0.6,0.4701,18,30,534.18,477.0,8,2025-11-03,1.05,0.0,-418.22999999999956,berlinda,8,-0.0,12181.89,10655.49,,24.72222222222222,Risco Baixo,🟡 Acima com risco,133.33333333333323
RVG101,Florianopolis-Ingleses_Norte-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",4,550,4418.36,14,4032.42,2025-11,0.6538,0.3184,17,30,328.47,522.67,9,2025-11-03,1.1,1313.88,-385.9399999999996,berlinda,9,-0.0,9122.39,7493.854814,,8.333333333333332,Sem Risco,🟡 Acima com risco,81.81818181818174
ETC0028,Florianopolis-Centrao-apartamento-SUP-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,180,5562.46,20,5163.37,2025-11,0.4333,0.4306,13,30,494.54,385.47,17,2025-11-03,1.08,0.0,-399.09000000000015,berlinda,17,-1.0,12115.45,8401.870567,,46.666666666666664,Risco Baixo,🟡 Acima com risco,188.88888888888874
MHFA0804,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,9,2704.13,9,2579.11,2025-11,0.5667,0.2266,17,30,179.88,189.62,13,2025-11-03,1.05,0.0,-125.01999999999998,berlinda,13,-0.0,5169.1900000000005,4101.0795020000005,,53.61111111111111,Risco Médio,🟡 Acima com risco,216.6666666666665
DLH0105,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",2,451,10461.04,55,9753.75,2025-11,0.75,0.6489,21,30,629.62,583.0,5,2025-11-03,1.07,1259.24,-707.2900000000009,berlinda,5,-1.0,13376.04,12647.29,,5.0,Sem Risco,🟡 Acima com risco,62.49999999999994
JBV106,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",4,1698,8297.73,25,7947.66,2025-11,0.6923,0.4701,18,30,527.16,371.57,7,2025-11-03,1.04,2108.64,-350.0699999999997,berlinda,7,-0.0,10898.72,10098.395376999999,,27.22222222222222,Risco Baixo,🟡 Acima com risco,139.9999999999999
JQP0521,Sao_Paulo-Republica-apartamento-JR-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Centro Histórico de São Paulo",0,89,2029.89,286,1896.24,2025-11,0.5667,0.4208,17,30,143.0,128.82,11,2025-11-03,1.07,0.0,-133.6500000000001,berlinda,11,-1.0,3446.91,2832.915234,,26.111111111111114,Risco Baixo,🟡 Acima com risco,137.4999999999999
SCO0003,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",6,207,1221.79,21,1126.05,2025-11,0.3333,0.2771,8,30,183.25,178.31,16,2025-11-03,1.09,1099.5,-95.74000000000001,berlinda,16,-0.0,4074.75,2172.681568,,32.77777777777778,Risco Baixo,🟡 Acima com risco,159.99999999999986
TPS306,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,995,3586.44,24,3347.91,2025-11,0.6,0.437,18,30,263.67,325.17,12,2025-11-03,1.07,0.0,-238.5300000000002,berlinda,12,-0.0,7488.48,5927.664,,31.944444444444443,Risco Baixo,🟡 Acima com risco,149.9999999999999
EVA806,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,505,2869.28,114,2659.14,2025-11,0.5,0.3255,15,30,217.47,223.27,15,2025-11-03,1.08,0.0,-210.14000000000033,berlinda,15,-0.0,6218.33,4543.805,,35.0,Risco Baixo,🟡 Acima com risco,166.66666666666652
ILC3405,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1832,7957.75,16,7488.19,2025-11,0.5,0.4706,15,30,625.07,511.31,13,2025-11-03,1.06,0.0,-469.5600000000004,berlinda,13,-0.0,14604.779999999999,11281.265,,45.27777777777778,Risco Baixo,🟡 Acima com risco,185.71428571428555
RGF1211,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",0,72,2947.33,27,2876.83,2025-11,0.5667,0.3919,17,30,210.79,218.27,11,2025-11-03,1.02,0.0,-70.5,berlinda,11,-0.0,5348.3,4307.959699,,76.66666666666667,Risco Médio,🟡 Acima com risco,366.6666666666664
DRL0103,Bombinhas-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,487,5714.77,27,5247.9,2025-11,0.9,0.4183,27,30,261.59,256.0,3,2025-11-03,1.09,0.0,-466.8700000000008,berlinda,3,-1.0,6482.77,6405.97,,2.5,Sem Risco,🟡 Acima com risco,29.99999999999997
VST009,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,488,1653.73,42,1530.85,2025-11,0.3214,0.1234,9,30,239.11,189.53,19,2025-11-03,1.08,478.22,-122.88000000000011,berlinda,19,-0.0,5254.8,2811.113898,,51.388888888888886,Risco Médio,🟡 Acima com risco,211.11111111111094
ARK0201,Brasilia-Asa_Sul-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,137,3174.75,24,2969.47,2025-11,0.5,0.5642,15,30,490.53,275.73,15,2025-11-03,1.07,0.0,-205.2800000000002,berlinda,15,-0.0,7310.700000000001,5242.725,,46.111111111111114,Risco Baixo,🟡 Acima com risco,187.49999999999983
TCO0815,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,421,1341.72,65,1297.34,2025-11,0.4,0.2842,12,30,120.0,149.12,17,2025-11-03,1.03,0.0,-44.38000000000011,berlinda,17,-0.0,3876.76,2355.7360000000003,,79.72222222222223,Risco Médio,🟡 Acima com risco,424.99999999999966
VGZ0002,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",4,620,2492.81,53,2448.43,2025-11,0.6154,0.2451,16,30,196.19,123.63,8,2025-11-03,1.02,784.76,-44.38000000000011,berlinda,8,-0.0,3481.85,3101.4652159999996,,63.33333333333333,Risco Médio,🟡 Acima com risco,266.66666666666646
EOX0102,Florianopolis-Centrao-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,239,2655.27,41,2426.75,2025-11,0.2667,0.3299,8,30,417.75,289.74,19,2025-11-03,1.09,0.0,-228.51999999999998,berlinda,19,-0.0,8160.33,4123.469502,,47.22222222222222,Risco Baixo,🟡 Acima com risco,189.99999999999983
JBV344,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,1342,8000.95,25,7947.66,2025-11,0.7407,0.4701,20,30,508.5,358.2,5,2025-11-03,1.01,1525.5,-53.289999999999964,berlinda,5,-0.0,9791.95,9327.5437,,60.27777777777777,Risco Médio,🟡 Acima com risco,249.99999999999977
PSD204,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1990,3168.56,16,2934.35,2025-11,0.4667,0.4513,14,30,249.07,189.25,16,2025-11-03,1.08,0.0,-234.21000000000004,berlinda,16,-1.0,6196.5599999999995,4581.7276,,42.77777777777778,Risco Baixo,🟡 Acima com risco,177.77777777777763
BTI003,Ubatuba-Praia_Grande-apartamento-SIM-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",0,634,3006.65,46,2777.41,2025-11,0.5,0.2843,15,30,231.0,214.0,13,2025-11-03,1.08,0.0,-229.24000000000024,berlinda,13,-1.0,5788.65,4397.65,,30.0,Risco Baixo,🟡 Acima com risco,144.44444444444431
NWT1005,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,199,4603.87,35,4545.08,2025-11,0.5333,0.472,16,30,373.19,334.15,13,2025-11-03,1.01,0.0,-58.789999999999964,berlinda,13,-0.0,8947.82,6920.498535,,88.61111111111111,Risco Alto,🟡 Acima com risco,649.9999999999994
NWT1423,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,285,4827.19,35,4545.08,2025-11,0.5667,0.472,17,30,336.24,293.0,12,2025-11-03,1.06,0.0,-282.1099999999997,berlinda,12,-0.0,8343.189999999999,6819.7072,,40.0,Risco Baixo,🟡 Acima com risco,171.42857142857127
ILC4112,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,815,7873.74,16,7488.19,2025-11,0.4667,0.4706,14,30,784.14,582.79,14,2025-11-03,1.05,0.0,-385.5500000000002,berlinda,14,-0.0,16032.8,11681.573302,,57.22222222222222,Risco Médio,🟡 Acima com risco,233.33333333333314
NWT0601,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,4525.35,35,4545.08,2025-11,0.6,0.472,18,30,298.78,294.67,12,2025-11-03,1.0,0.0,19.729999999999563,berlinda,12,1.0,8061.39,6646.974,,95.83333333333334,Risco Alto,🟡 Acima com risco,1199.999999999999
ABC0403,Itajai-Praia_Brava-apartamento-SUP-3Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava de Itajaí",2,956,2782.17,29,2627.78,2025-11,0.3214,0.2862,9,30,380.11,286.83,18,2025-11-03,1.06,760.22,-154.38999999999987,berlinda,18,-0.0,7945.11,4441.538916,,61.66666666666667,Risco Médio,🟡 Acima com risco,257.1428571428569
ONP1716,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Paraíso",0,103,3190.93,577,2932.4,2025-11,0.6333,0.4661,19,30,203.11,185.9,10,2025-11-03,1.09,0.0,-258.52999999999975,berlinda,10,-1.0,5049.93,4368.2347,,14.722222222222223,Sem Risco,🟡 Acima com risco,99.99999999999991
BSO0105,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,198,2356.89,50,2244.64,2025-11,0.5,0.3503,15,30,178.47,179.47,15,2025-11-03,1.05,0.0,-112.25,berlinda,15,-0.0,5048.9400000000005,3702.915,,61.111111111111114,Risco Médio,🟡 Acima com risco,249.9999999999998
JBV252,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1866,10404.15,32,9873.54,2025-11,0.6,0.5651,18,30,718.72,547.1,10,2025-11-03,1.05,0.0,-530.6099999999988,berlinda,10,-0.0,15875.15,13686.75,,36.94444444444444,Risco Baixo,🟡 Acima com risco,166.66666666666654
DAL221,Canela-Geral-apartamento-SUP-2Q,Carteira 4,RS,"Canela, RS","Canela, RS, São José",0,169,4222.6,19,3864.1,2025-11,0.5,0.4102,15,30,332.0,300.08,13,2025-11-03,1.09,0.0,-358.50000000000045,berlinda,13,-1.0,8123.64,6173.120000000001,,23.055555555555557,Risco Baixo,🟡 Acima com risco,129.9999999999999
WSH0208,Curitiba-Batel-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Bigorrilho",0,162,1927.34,183,1897.84,2025-11,0.3667,0.3494,11,30,210.09,247.56,18,2025-11-03,1.02,0.0,-29.5,berlinda,18,-0.0,6383.42,3561.384536,,86.66666666666667,Risco Alto,🟡 Acima com risco,599.9999999999995
ILC3403,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1830,7788.43,16,7488.19,2025-11,0.5333,0.4706,16,30,579.69,511.5,14,2025-11-03,1.04,0.0,-300.2400000000007,berlinda,14,-0.0,14949.43,11607.3913,,66.66666666666666,Risco Médio,🟡 Acima com risco,279.9999999999998
CNA001,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,1016,6987.35,25,6397.17,2025-11,0.4333,0.3129,13,30,622.62,644.18,17,2025-11-03,1.09,0.0,-590.1800000000003,berlinda,17,-0.0,17938.41,11732.444298,,38.88888888888889,Risco Baixo,🟡 Acima com risco,169.99999999999986
HOA0704,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",0,101,2872.7,77,2842.86,2025-11,0.5667,0.4619,17,30,195.94,203.75,12,2025-11-03,1.01,0.0,-29.83999999999969,berlinda,12,-0.0,5317.7,4258.2815,,86.66666666666667,Risco Alto,🟡 Acima com risco,599.9999999999995
JBV214,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1045,8315.84,25,7947.66,2025-11,0.7,0.4701,21,30,479.86,540.88,8,2025-11-03,1.05,0.0,-368.1800000000003,berlinda,8,-0.0,12642.880000000001,11344.768,,24.72222222222222,Risco Baixo,🟡 Acima com risco,133.33333333333323
SPJ0403,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,516,5811.53,19,5610.79,2025-11,0.7,0.5559,21,30,341.48,289.44,9,2025-11-03,1.04,0.0,-200.73999999999978,berlinda,9,-0.0,8416.49,7635.0019999999995,,43.888888888888886,Risco Baixo,🟡 Acima com risco,179.99999999999983
NWT0617,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,4585.02,35,4545.08,2025-11,0.6,0.472,18,30,312.33,276.64,11,2025-11-03,1.01,0.0,-39.94000000000051,berlinda,11,-0.0,7628.06,6410.844,,84.44444444444444,Risco Alto,🟡 Acima com risco,549.9999999999995
VAR0302,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",2,248,1587.6,30,1557.2,2025-11,0.3571,0.2303,10,30,172.8,168.59,17,2025-11-03,1.02,345.6,-30.399999999999864,berlinda,17,-0.0,4453.63,2611.0593129999997,,85.27777777777777,Risco Alto,🟡 Acima com risco,566.6666666666662
MLU0306,Gramado-Geral-apartamento-SUP-1Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Bavaria",0,100,4920.9,78,4890.74,2025-11,0.6667,0.5846,20,30,302.9,324.22,9,2025-11-03,1.01,0.0,-30.159999999999854,berlinda,9,-0.0,7838.88,6866.317266,,81.38888888888889,Risco Alto,🟡 Acima com risco,449.9999999999996
NWT0304,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",3,347,4834.75,35,4545.08,2025-11,0.7407,0.472,20,30,284.5,285.0,7,2025-11-03,1.06,853.5,-289.6700000000001,berlinda,7,-1.0,6829.75,6312.4465,,12.222222222222221,Sem Risco,🟡 Acima com risco,99.9999999999999
REK0001,Penha-Beto_Carrero-casa-JR-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,66,2255.5,16,2068.16,2025-11,0.4,0.3839,12,30,188.53,156.14,14,2025-11-03,1.09,0.0,-187.34000000000015,berlinda,14,-1.0,4441.46,3129.884,,27.22222222222222,Risco Baixo,🟡 Acima com risco,139.9999999999999
VST001,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,123,1566.16,42,1530.85,2025-11,0.25,0.1234,7,30,280.14,191.85,20,2025-11-03,1.02,560.28,-35.31000000000017,berlinda,20,-0.0,5403.16,2525.41,,89.44444444444444,Risco Alto,🟡 Acima com risco,666.6666666666662
BSO0104,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,198,2265.68,50,2244.64,2025-11,0.5667,0.3503,17,30,177.59,188.62,13,2025-11-03,1.01,0.0,-21.039999999999964,berlinda,13,-0.0,4717.74,3655.262402,,88.61111111111111,Risco Alto,🟡 Acima com risco,649.9999999999994
CGB0035,Ubatuba-Praia_Grande-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",6,60,4543.09,167,4434.53,2025-11,0.6667,0.3583,16,30,316.5,299.5,8,2025-11-03,1.02,1899.0,-108.5600000000004,berlinda,8,-0.0,6939.09,6140.5032,,63.33333333333333,Risco Médio,🟡 Acima com risco,266.66666666666646
DLH0202,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",1,333,10344.17,55,9753.75,2025-11,0.7586,0.6489,22,30,621.59,610.43,7,2025-11-03,1.06,621.59,-590.4200000000001,berlinda,7,-0.0,14617.18,13585.675385999999,,12.222222222222221,Sem Risco,🟡 Acima com risco,99.9999999999999
EPC025,Florianopolis-Jurere_Longe-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,205,5243.5,22,5172.32,2025-11,0.4667,0.4441,14,30,425.71,332.8,15,2025-11-03,1.01,0.0,-71.18000000000029,berlinda,15,-0.0,10235.5,7573.2664,,90.55555555555556,Risco Alto,🟡 Acima com risco,749.9999999999993
LIV1411,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,260,3519.03,10,3417.57,2025-11,0.6,0.3374,18,30,245.33,277.67,12,2025-11-03,1.03,0.0,-101.46000000000004,berlinda,12,-0.0,6851.07,5518.254,,70.0,Risco Médio,🟡 Acima com risco,299.9999999999998
VTR0033,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,129,2811.16,38,2659.86,2025-11,0.5333,0.3074,16,30,207.44,188.33,12,2025-11-03,1.06,0.0,-151.29999999999973,berlinda,12,-0.0,5071.12,4016.396668,,40.0,Risco Baixo,🟡 Acima com risco,171.42857142857127
ECH0503,Florianopolis-Centrao-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,115,3280.48,24,3174.01,2025-11,0.4333,0.2825,13,30,293.46,276.71,17,2025-11-03,1.03,0.0,-106.4699999999998,berlinda,17,-0.0,7984.549999999999,5318.753531,,79.72222222222223,Risco Médio,🟡 Acima com risco,424.99999999999966
HFO0208,Salvador-UFBA-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Federação",0,60,2830.84,413,2712.93,2025-11,0.7667,0.4503,23,30,153.61,190.0,5,2025-11-03,1.04,0.0,-117.91000000000031,berlinda,5,-0.0,3780.84,3559.2050000000004,,14.722222222222223,Sem Risco,🟡 Acima com risco,99.99999999999991
NWT1323,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,284,4629.78,35,4545.08,2025-11,0.6,0.472,18,30,297.94,280.0,12,2025-11-03,1.02,0.0,-84.69999999999982,berlinda,12,-0.0,7989.78,6645.78,,77.77777777777779,Risco Médio,🟡 Acima com risco,399.99999999999966
SOA0602,Salvador-Boca_do_Rio-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,449,2963.32,13,2847.5,2025-11,0.5667,0.4886,17,30,198.29,205.67,12,2025-11-03,1.04,0.0,-115.82000000000016,berlinda,12,-0.0,5431.360000000001,4361.958268,,58.88888888888889,Risco Médio,🟡 Acima com risco,239.99999999999977
TDB0101,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,288,3416.96,46,3271.44,2025-11,0.4667,0.244,14,30,317.79,252.62,16,2025-11-03,1.04,0.0,-145.51999999999998,berlinda,16,-0.0,7458.88,5303.324064,,72.77777777777777,Risco Médio,🟡 Acima com risco,319.9999999999997
UPP0614,Curitiba-Centro-apartamento-JR-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",2,26,1681.22,216,1613.6,2025-11,0.4643,0.3993,13,30,169.23,157.07,15,2025-11-03,1.04,338.46,-67.62000000000012,berlinda,15,-0.0,4037.2699999999995,2775.134015,,68.05555555555556,Risco Médio,🟡 Acima com risco,299.9999999999997
DME025,Florianopolis-Jurere_Internacional-casa-SUP-4Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",9,207,14081.49,11,12904.08,2025-11,0.8571,0.327,18,30,1008.06,391.5,2,2025-11-03,1.09,9072.539999999999,-1177.4099999999999,berlinda,2,-3.0,14864.49,14752.5993,,1.3888888888888888,Sem Risco,🟡 Acima com risco,19.999999999999982
CSI1906,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Centro",7,15,1323.13,47,1274.96,2025-11,0.5217,0.1633,12,30,143.11,138.0,2,2025-11-03,1.04,1001.7700000000001,-48.17000000000007,berlinda,2,-0.0,1599.13,1467.1192,,3.3333333333333335,Sem Risco,🟡 Acima com risco,39.999999999999964
NWT1404,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,257,4698.06,35,4545.08,2025-11,0.6,0.472,18,30,314.61,321.73,11,2025-11-03,1.03,0.0,-152.98000000000047,berlinda,11,-0.0,8237.09,6821.478000000001,,65.27777777777779,Risco Médio,🟡 Acima com risco,274.9999999999998
POR204,Florianopolis-Ingleses_Norte-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,1831,4017.09,14,4032.42,2025-11,0.25,0.3184,6,30,569.38,475.17,12,2025-11-03,1.0,3416.2799999999997,15.329999999999927,berlinda,12,1.0,9719.130000000001,5442.6,,95.83333333333334,Risco Alto,🟡 Acima com risco,1199.999999999999
PDAA0611,Camaçari-Jacuipe-casa-SUP-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Barra do Jacuípe",7,708,4241.45,12,3949.69,2025-11,0.4348,0.2469,10,30,491.0,455.0,13,2025-11-03,1.07,3437.0,-291.75999999999976,berlinda,13,-0.0,10156.45,6813.2919999999995,,33.88888888888889,Risco Baixo,🟡 Acima com risco,162.49999999999986
STA0305,Gramado-Centro-apartamento-TOP-1Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",1,78,7923.24,26,7648.51,2025-11,0.8966,0.6409,26,30,418.0,396.0,1,2025-11-03,1.04,418.0,-274.72999999999956,berlinda,1,-0.0,8319.24,8278.293599999999,,1.3888888888888888,Sem Risco,🟡 Acima com risco,19.999999999999982
NOR0102,Brasilia-Asa_Norte-apartamento-SUP-2Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",2,767,3564.57,37,3302.18,2025-11,0.5714,0.5171,16,30,581.37,256.83,12,2025-11-03,1.08,1162.74,-262.3900000000003,berlinda,12,-1.0,6646.530000000001,5325.601944,,24.72222222222222,Risco Baixo,🟡 Acima com risco,133.33333333333323
SPJ0501,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,382,6086.06,19,5610.79,2025-11,0.8,0.5559,24,30,326.75,230.83,6,2025-11-03,1.08,0.0,-475.27000000000044,berlinda,6,-2.0,7471.040000000001,7194.044000000001,,5.833333333333333,Sem Risco,🟡 Acima com risco,66.66666666666661
NWT0905,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,221,4656.99,35,4545.08,2025-11,0.6667,0.472,20,30,291.75,281.33,6,2025-11-03,1.02,0.0,-111.90999999999985,berlinda,6,-0.0,6344.969999999999,5782.366265999999,,49.166666666666664,Risco Baixo,🟡 Acima com risco,199.99999999999983
NWT0914,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,221,4756.33,35,4545.08,2025-11,0.5667,0.472,17,30,340.12,270.1,10,2025-11-03,1.05,0.0,-211.25,berlinda,10,-0.0,7457.33,6286.9866999999995,,36.94444444444444,Risco Baixo,🟡 Acima com risco,166.66666666666654
TPS212,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1030,3666.48,24,3347.91,2025-11,0.6333,0.437,19,30,245.89,331.82,11,2025-11-03,1.1,0.0,-318.57000000000016,berlinda,11,-0.0,7316.5,5978.037666,,14.722222222222223,Sem Risco,🟡 Acima com risco,99.99999999999991
LOF1405,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,166,3377.59,410,3394.21,2025-11,0.5333,0.4927,16,30,261.81,230.86,14,2025-11-03,1.0,0.0,16.61999999999989,berlinda,14,1.0,6609.63,5101.236932,,98.33333333333333,Risco Alto,🟡 Acima com risco,1399.9999999999989
STO2206,Especial-STO-apartamento-MASTER-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Santinho",22,1971,6205.93,76,5659.43,2025-11,1.0,0.4018,8,30,945.0,,0,2025-11-03,1.1,20790.0,-546.5,berlinda,0,0.0,,,,0.5555555555555556,Sem Risco,🟡 Acima sem ação,0.0
OKA102,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,1053,2116.3,22,1969.86,2025-11,0.3667,0.3561,11,30,226.18,249.37,19,2025-11-03,1.07,0.0,-146.44000000000028,berlinda,19,-0.0,6854.33,3853.7356010000003,,58.333333333333336,Risco Médio,🟡 Acima com risco,237.4999999999998
